year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",13,2,1.27,0,0.12,0,0.61,1,0,160,89,0,12,0,59
2024,12,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",61,24,11,0,3.43,0,9.56,0,0,1619,569,0,144,0,906
2024,12,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",452,174,50.78,4.17,63.31,0.17,55.57,5,5,12859,3210,909,3094,7,5639
2024,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",133,28,8,0.78,14.52,0,4.71,1,4,1355,575,31,524,0,225
2024,12,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",116,38,11.74,1.04,13.63,0,11.6,2,0,1786,561,43,542,0,640
2024,12,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",31,8,2.43,0,5.16,0,0.41,0,0,335,173,0,134,0,28
2024,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",371,78,23.04,2.67,32.35,0.05,19.9,0,1,4843,1378,189,1336,11,1929
2024,12,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",1110,385,146.12,4.85,113.81,1.38,118.85,3,2,25046,8797,559,5221,36,10433
2024,12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",57,19,6.69,1.22,2.7,0.1,8.29,1,0,1058,320,134,121,4,479
2024,12,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",86,31,6.87,0.39,16.98,0,6.75,2,0,2182,749,22,793,0,618
2024,12,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",54,13,5.69,0.33,5.45,0,1.53,0,0,626,286,12,200,0,128
2024,12,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",20,4,1.3,0,0,0,2.7,0,0,325,55,0,0,0,270
2024,12,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",146,49,20.91,1.53,7.06,0,19.5,1,0,3058,1096,123,303,0,1536
2024,12,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",503,158,54.24,3.38,43.82,0.52,56.03,3,4,11262,3822,191,2139,11,5099
2024,12,C5,CommuteAir LLC dba CommuteAir,ABQ,"Albuquerque, NM: Albuquerque International Sunport",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,ALB,"Albany, NY: Albany International",124,43,19.65,0.84,14.81,0,7.7,1,0,5019,2874,38,477,0,1630
2024,12,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",67,9,4.64,0.59,1.74,0,2.03,1,0,518,128,106,139,0,145
2024,12,C5,CommuteAir LLC dba CommuteAir,AUS,"Austin, TX: Austin - Bergstrom International",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",70,22,10.97,1,3.68,0,6.35,0,0,2931,1177,173,133,0,1448
2024,12,C5,CommuteAir LLC dba CommuteAir,BDL,"Hartford, CT: Bradley International",2,1,1,0,0,0,0,0,0,334,334,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",80,14,3.25,1,4.95,0,4.79,3,0,1040,310,121,101,0,508
2024,12,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",153,18,7.21,2.31,4.38,0,4.1,2,0,2294,560,958,213,0,563
2024,12,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",74,15,9.31,2,0.75,0,2.94,4,0,2198,1425,257,22,0,494
2024,12,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Burlington International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",71,20,7.14,0.98,5.45,0,6.43,1,0,1763,393,325,161,0,884
2024,12,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",70,20,5.65,1.34,7.79,0,5.22,0,0,1355,313,57,252,0,733
2024,12,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",102,34,12.44,4.43,6.9,0,10.23,0,0,4231,942,1327,269,0,1693
2024,12,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",5,2,0.25,0,0,0,1.75,0,0,241,32,0,0,0,209
2024,12,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",2,1,0.59,0,0,0,0.41,0,0,22,13,0,0,0,9
2024,12,C5,CommuteAir LLC dba CommuteAir,CMH,"Columbus, OH: John Glenn Columbus International",2,1,0,0,1,0,0,0,0,36,0,0,36,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",111,17,6.7,3.04,2.77,0,4.49,1,0,2883,615,1090,208,0,970
2024,12,C5,CommuteAir LLC dba CommuteAir,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",82,37,16.27,1,9.93,0,9.8,0,1,3049,1166,29,288,0,1566
2024,12,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",41,10,6.71,0.95,0.99,0,1.34,1,0,720,514,21,73,0,112
2024,12,C5,CommuteAir LLC dba CommuteAir,ELP,"El Paso, TX: El Paso International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",92,17,8.35,1.46,2.92,0,4.28,3,0,982,295,198,84,0,405
2024,12,C5,CommuteAir LLC dba CommuteAir,GSO,"Greensboro/High Point, NC: Piedmont Triad International",43,16,7.23,0.89,4.75,0,3.14,2,0,970,300,81,153,0,436
2024,12,C5,CommuteAir LLC dba CommuteAir,GSP,"Greer, SC: Greenville-Spartanburg International",90,31,12.9,1.49,10.35,0,6.26,0,1,2412,902,77,479,0,954
2024,12,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",88,17,8.54,2.4,0.5,0,5.56,1,5,1748,600,674,27,0,447
2024,12,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",201,40,24.93,1.86,4.51,0,8.69,4,0,4104,2282,151,163,0,1508
2024,12,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1363,367,94.78,10.32,97.25,1,163.65,20,4,35229,7913,2829,4208,29,20250
2024,12,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2003,334,86.21,28.24,89.11,0,130.44,41,12,41226,8794,5129,7578,0,19725
2024,12,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,3,1.08,0,1,0,0.92,2,0,259,67,0,18,0,174
2024,12,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",109,18,10.61,1,3.94,0,2.45,2,0,980,504,174,107,0,195
2024,12,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",72,10,6.1,0.56,2.48,0,0.87,1,0,1092,558,92,240,0,202
2024,12,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",58,8,5.22,2,0,0,0.78,0,0,1131,271,693,0,0,167
2024,12,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",96,19,8.8,0,2.99,0,7.21,1,0,1190,457,0,83,0,650
2024,12,C5,CommuteAir LLC dba CommuteAir,LGA,"New York, NY: LaGuardia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",45,7,2.01,1.69,1.6,0,1.7,0,0,712,426,134,63,0,89
2024,12,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",89,14,6.3,0.9,3.32,0,3.48,0,0,1092,313,121,129,0,529
2024,12,C5,CommuteAir LLC dba CommuteAir,MDT,"Harrisburg, PA: Harrisburg International",46,8,1.5,0,3.89,0,2.61,0,0,523,99,0,120,0,304
2024,12,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",92,16,7.78,1.66,2.01,0,4.55,2,1,972,496,75,39,0,362
2024,12,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",169,45,16.48,2.95,16.53,0,9.05,2,0,2558,1232,106,506,0,714
2024,12,C5,CommuteAir LLC dba CommuteAir,OKC,"Oklahoma City, OK: Will Rogers World",2,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",30,11,3.42,0.96,5.13,0,1.49,0,0,645,339,108,126,0,72
2024,12,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",13,3,1.49,1,0.24,0,0.27,0,0,143,54,70,7,0,12
2024,12,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",3,2,2,0,0,0,0,0,0,82,82,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",92,20,10.09,0.91,3.59,0,5.4,3,0,1364,906,19,119,0,320
2024,12,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",16,3,1.01,0,0.02,0,1.97,0,0,313,51,0,1,0,261
2024,12,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,12,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",34,8,2.32,0,3,0,2.68,1,0,559,139,0,102,0,318
2024,12,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",116,29,11.39,3.23,5.67,0,8.71,7,2,2628,722,925,235,0,746
2024,12,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",55,18,8.59,1.99,2.98,0,4.45,1,0,1619,616,194,161,0,648
2024,12,C5,CommuteAir LLC dba CommuteAir,SCE,"State College, PA: University Park",71,22,8.19,0.96,7.3,0,5.55,1,0,1512,316,47,256,0,893
2024,12,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",41,6,1.59,0,1.16,0,3.25,0,1,716,150,0,48,0,518
2024,12,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",99,15,8.57,0.82,1.53,0,4.08,3,0,1264,538,116,60,0,550
2024,12,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",41,13,2.75,0.1,4.71,0,5.43,0,0,857,106,9,148,0,594
2024,12,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",81,18,7.82,1.17,4.77,0,4.23,2,1,998,299,239,150,0,310
2024,12,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",227,46,24.01,1,8.84,0,12.15,4,0,5349,2223,146,336,0,2644
2024,12,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",47,6,2.03,0,2.49,0,1.49,2,0,396,93,0,96,0,207
2024,12,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",132,18,11.87,0,4.18,0,1.95,0,0,621,437,0,116,0,68
2024,12,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",40,11,4.06,0,3.22,0,3.71,0,0,563,231,0,237,0,95
2024,12,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",119,30,15.27,0.96,7.37,1,5.4,0,1,2434,971,580,280,54,549
2024,12,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",151,21,12.22,0,3.66,0,5.12,0,1,1699,1399,0,126,0,174
2024,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18697,3317,990.35,75.16,946.69,0,1304.8,11,13,219566,91810,10901,37922,0,78933
2024,12,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",18,2,0,0,1,0,1,0,0,46,0,0,31,0,15
2024,12,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",960,189,76,3.61,57.75,0,51.63,0,1,13064,7134,515,2556,0,2859
2024,12,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",93,17,13.33,1.93,0.01,0,1.72,0,0,864,702,107,1,0,54
2024,12,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",345,69,36.55,0.15,21.32,0,10.98,0,0,3082,2123,6,652,0,301
2024,12,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",257,41,23.73,1.29,3.49,0,12.49,0,0,2696,1858,169,202,0,467
2024,12,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,15,9.37,1,2.21,0,2.41,0,0,580,401,62,58,0,59
2024,12,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,9,5.08,0,1.94,0,1.98,0,0,466,288,0,72,0,106
2024,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",723,143,77.89,0.89,33.55,0,30.67,0,0,7069,4106,63,1429,0,1471
2024,12,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",201,41,12.44,1,14.98,0,12.58,0,0,1436,529,26,436,0,445
2024,12,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2167,503,176.59,8.62,161.72,0,156.08,14,4,42748,17669,2440,11655,0,10984
2024,12,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",62,6,1.35,0.77,0.23,0,3.65,0,0,214,48,48,14,0,104
2024,12,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31,4,1.77,0,2,0,0.23,0,0,166,103,0,38,0,25
2024,12,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",137,42,19.97,0,11.91,0,10.12,0,0,1855,851,0,463,0,541
2024,12,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",62,14,4.31,0,5.07,0,4.63,0,3,1208,777,0,185,0,246
2024,12,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",453,88,39.3,0.17,22.94,0.78,24.82,0,0,4330,2203,8,701,66,1352
2024,12,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",171,35,12.72,2.59,11.88,0,7.81,0,0,2352,1204,264,414,0,470
2024,12,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",77,11,5.57,0,0.61,0,4.82,0,0,292,152,0,12,0,128
2024,12,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",24,2,0.1,0.9,0,0,1,0,0,527,47,428,0,0,52
2024,12,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",346,58,29.45,0,11.94,0,16.61,0,0,2866,1472,0,391,0,1003
2024,12,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,9,0.82,1.02,4,0,3.16,0,1,995,43,604,72,0,276
2024,12,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",245,58,35.92,2.32,6.2,0,13.55,0,0,4493,3330,70,259,0,834
2024,12,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",458,88,46.32,0.13,20.81,0,20.74,0,0,4756,2864,17,668,0,1207
2024,12,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",257,48,26.31,0,8.63,0,13.06,0,0,2324,1476,0,327,0,521
2024,12,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",33,4,2.59,0,1.41,0,0,0,0,156,114,0,42,0,0
2024,12,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",584,102,53.19,1.07,17.36,0,30.39,0,0,5255,2143,64,515,0,2533
2024,12,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",126,19,8.47,0.13,3.26,0,7.14,0,1,1405,756,18,85,0,546
2024,12,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",158,26,11.31,0,6.54,0,8.15,0,3,1479,700,0,344,0,435
2024,12,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",72,10,6.57,0,0.88,0,2.55,0,0,452,325,0,55,0,72
2024,12,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",751,182,72.36,2.84,76.15,0,30.66,1,3,8558,3806,214,2914,0,1624
2024,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",987,202,92.73,5.94,46.49,0,56.84,0,0,12247,5748,1171,1740,0,3588
2024,12,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1012,249,110.01,2.86,76.79,0,59.34,1,13,16391,8505,154,3446,0,4286
2024,12,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",103,15,5.88,1,0.37,0,7.74,0,0,946,307,41,21,0,577
2024,12,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4776,917,281.89,18.24,238.34,0,378.54,7,4,69939,29800,1344,9754,0,29041
2024,12,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",187,37,18.65,2.1,3.24,0,13.01,0,1,1539,865,50,84,0,540
2024,12,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",20,9,0.46,0,7.16,0,1.38,0,0,684,59,0,518,0,107
2024,12,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",63,10,6.35,0,1.69,0,1.96,0,0,346,218,0,74,0,54
2024,12,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",541,181,60.2,1.86,93.35,0,25.59,0,1,11166,5021,140,4619,0,1386
2024,12,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",106,16,11.11,0,3.89,0,1,0,4,839,574,0,238,0,27
2024,12,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31,8,4.81,0,1.59,0,1.6,0,0,1069,782,0,42,0,245
2024,12,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",59,14,8.51,1.99,1.09,0,2.4,0,0,1702,185,1409,37,0,71
2024,12,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",31,10,4.1,0,4.51,0,1.39,0,0,351,155,0,147,0,49
2024,12,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",35,3,2,0,1,0,0,0,0,71,55,0,16,0,0
2024,12,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62,15,6.94,1,5.85,0,1.22,0,0,995,349,442,155,0,49
2024,12,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1135,298,122.44,4.55,97.51,0,73.5,1,0,17511,8388,208,4202,0,4713
2024,12,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",65,14,5.3,3,2.34,0,3.36,0,1,2789,145,2257,178,0,209
2024,12,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",231,44,17.73,0,12.65,0,13.61,0,0,2393,1362,0,370,0,661
2024,12,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",121,22,12.17,0,1.91,0,7.93,0,1,1146,637,0,59,0,450
2024,12,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",78,12,6.68,0,0.12,0,5.2,0,0,1108,872,0,5,0,231
2024,12,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",33,9,3.69,0,1.1,0,4.21,0,1,415,164,0,34,0,217
2024,12,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",200,48,22.19,0,16.08,0,9.73,0,0,2432,1392,0,579,0,461
2024,12,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",172,29,18.27,0.42,1.98,0,8.33,0,0,1739,1013,66,60,0,600
2024,12,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",199,34,15.43,0.27,5.6,0,12.7,0,0,1448,654,28,145,0,621
2024,12,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",22,4,2.1,0,0.7,0,1.2,0,0,256,165,0,24,0,67
2024,12,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",366,72,34.45,0.32,29.21,1,7.02,0,0,5787,3890,9,1212,110,566
2024,12,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",137,26,13.23,0.03,4.72,0,8.01,0,1,1210,614,5,221,0,370
2024,12,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",62,9,4.07,0,3.06,0,1.87,1,0,581,304,0,173,0,104
2024,12,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",26,2,1,0,1,0,0,0,0,112,53,0,59,0,0
2024,12,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",143,22,15.39,1,1.24,0,4.37,0,0,1040,699,35,83,0,223
2024,12,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",251,53,21.46,1.04,15.63,0,14.86,0,1,2712,1088,69,617,0,938
2024,12,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",655,162,72.73,1.99,49.28,0,38,0,4,10039,4716,963,1813,0,2547
2024,12,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60,9,3.91,0,3.57,0,1.52,0,0,225,107,0,68,0,50
2024,12,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",31,10,2.5,1,3.58,0,2.92,0,0,1170,93,664,87,0,326
2024,12,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",61,13,6.67,0,0.67,0,5.66,0,0,656,340,0,20,0,296
2024,12,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",365,76,35.05,2,16.17,0,22.78,0,1,2971,1534,135,514,0,788
